"IDCLIENTE","NOMBREUSUARIO","IDMEMBRECIA","IDROL","IDPERSONA","ESTADO","CLAVEUSUARIO"
4346,"Bryan",1,1,4346,"Activo",1234
4347,"Karol",1,1,4347,"Inactivo",1234
4348,"Esteban",2,2,4348,"Activo",1234
4349,"Diego",2,2,4349,"Inactivo",1234
4350,"Luis",3,3,4350,"Activo",1234
4351,"Bryan",1,1,4351,"Activo",1234
4352,"Karol",1,1,4352,"Inactivo",1234
4353,"Esteban",2,2,4353,"Activo",1234
4354,"Diego",2,2,4354,"Inactivo",1234
4355,"Luis",3,3,4355,"Activo",1234
4356,"Bryan",1,1,4356,"Activo",1234
4357,"Karol",1,1,4357,"Inactivo",1234
4358,"Esteban",2,2,4358,"Activo",1234
4359,"Diego",2,2,4359,"Inactivo",1234
4360,"Luis",3,3,4360,"Activo",1234
4361,"Bryan",1,1,4361,"Activo",1234
4362,"Karol",1,1,4362,"Inactivo",1234
4363,"Esteban",2,2,4363,"Activo",1234
4364,"Diego",2,2,4364,"Inactivo",1234
4365,"Luis",3,3,4365,"Activo",1234
4366,"Bryan",1,1,4366,"Activo",1234
4367,"Karol",2,2,4367,"Inactivo",1234
4368,"Esteban",2,2,4368,"Activo",1234
4369,"Diego",3,3,4369,"Inactivo",1234
4370,"Luis",1,1,4370,"Activo",1234
4371,"Bryan",1,1,4371,"Activo",1234
4372,"Karol",2,2,4372,"Inactivo",1234
4373,"Esteban",2,2,4373,"Activo",1234
4374,"Diego",3,3,4374,"Inactivo",1234
4375,"Luis",1,1,4375,"Activo",1234
4376,"Bryan",1,1,4376,"Activo",1234
4377,"Karol",2,2,4377,"Inactivo",1234
4378,"Esteban",2,2,4378,"Activo",1234
4379,"Diego",3,3,4379,"Inactivo",1234
4380,"Luis",1,1,4380,"Activo",1234
4381,"Bryan",1,1,4381,"Activo",1234
4382,"Karol",2,2,4382,"Inactivo",1234
4383,"Esteban",2,2,4383,"Activo",1234
4384,"Diego",3,3,4384,"Inactivo",1234
4385,"Luis",1,1,4385,"Activo",1234
4386,"Bryan",1,1,4386,"Activo",1234
4387,"Karol",2,2,4387,"Inactivo",1234
4388,"Esteban",2,2,4388,"Activo",1234
4389,"Diego",3,3,4389,"Inactivo",1234
4390,"Luis",1,1,4390,"Activo",1234
4391,"Bryan",1,1,4391,"Activo",1234
4392,"Karol",2,2,4392,"Inactivo",1234
4393,"Esteban",2,2,4393,"Activo",1234
4394,"Diego",3,3,4394,"Inactivo",1234
4395,"Luis",1,1,4395,"Activo",1234
4396,"Bryan",1,1,4396,"Activo",1234
4397,"Karol",2,2,4397,"Inactivo",1234
4398,"Esteban",2,2,4398,"Activo",1234
4399,"Diego",1,1,4399,"Inactivo",1234
4400,"Luis",2,2,4400,"Activo",1234
4401,"Bryan",2,2,4401,"Activo",1234
4402,"Karol",3,3,4402,"Inactivo",1234
4403,"Esteban",1,1,4403,"Activo",1234
4404,"Diego",1,1,4404,"Inactivo",1234
4405,"Luis",2,2,4405,"Activo",1234
4406,"Bryan",2,2,4406,"Activo",1234
4407,"Karol",3,3,4407,"Inactivo",1234
4408,"Esteban",1,1,4408,"Activo",1234
4409,"Diego",1,1,4409,"Inactivo",1234
4410,"Luis",2,2,4410,"Activo",1234
4411,"Bryan",2,2,4411,"Activo",1234
4412,"Karol",3,3,4412,"Inactivo",1234
4413,"Esteban",1,1,4413,"Activo",1234
4414,"Diego",1,1,4414,"Inactivo",1234
4415,"Luis",2,2,4415,"Activo",1234
4416,"Bryan",2,2,4416,"Activo",1234
4417,"Karol",3,3,4417,"Inactivo",1234
4418,"Esteban",1,1,4418,"Activo",1234
4419,"Diego",2,2,4419,"Inactivo",1234
4420,"Luis",2,2,4420,"Activo",1234
4421,"Bryan",3,3,4421,"Activo",1234
4422,"Karol",1,1,4422,"Inactivo",1234
4423,"Esteban",1,1,4423,"Activo",1234
4424,"Diego",2,2,4424,"Inactivo",1234
4425,"Luis",2,2,4425,"Activo",1234
4426,"Bryan",3,3,4426,"Activo",1234
4427,"Karol",1,1,4427,"Inactivo",1234
4428,"Esteban",1,1,4428,"Activo",1234
4429,"Diego",2,2,4429,"Inactivo",1234
4430,"Luis",2,2,4430,"Activo",1234
4431,"Bryan",3,3,4431,"Activo",1234
4432,"Karol",1,1,4432,"Inactivo",1234
4433,"Esteban",1,1,4433,"Activo",1234
4434,"Diego",2,2,4434,"Inactivo",1234
4435,"Luis",2,2,4435,"Activo",1234
4436,"Bryan",3,3,4436,"Activo",1234
4437,"Karol",1,1,4437,"Inactivo",1234
4438,"Esteban",2,2,4438,"Activo",1234
4439,"Diego",2,2,4439,"Inactivo",1234
4440,"Luis",3,3,4440,"Activo",1234
4441,"Bryan",1,1,4441,"Activo",1234
4442,"Karol",1,1,4442,"Inactivo",1234
4443,"Esteban",2,2,4443,"Activo",1234
4444,"Diego",2,2,4444,"Inactivo",1234
4445,"Luis",3,3,4445,"Activo",1234
4446,"Bryan",1,1,4446,"Activo",1234
4447,"Karol",1,1,4447,"Inactivo",1234
4448,"Esteban",2,2,4448,"Activo",1234
4449,"Diego",2,2,4449,"Inactivo",1234
4450,"Luis",3,3,4450,"Activo",1234
4451,"Bryan",1,1,4451,"Activo",1234
4452,"Karol",1,1,4452,"Inactivo",1234
4453,"Esteban",1,1,4453,"Activo",1234
4454,"Diego",2,2,4454,"Inactivo",1234
4455,"Luis",2,2,4455,"Activo",1234
4456,"Bryan",3,3,4456,"Activo",1234
4457,"Karol",1,1,4457,"Inactivo",1234
4458,"Esteban",1,1,4458,"Activo",1234
4459,"Diego",2,2,4459,"Inactivo",1234
4460,"Luis",2,2,4460,"Activo",1234
4461,"Bryan",3,3,4461,"Activo",1234
4462,"Karol",1,1,4462,"Inactivo",1234
4463,"Esteban",1,1,4463,"Activo",1234
4464,"Diego",2,2,4464,"Inactivo",1234
4465,"Luis",2,2,4465,"Activo",1234
4466,"Bryan",3,3,4466,"Activo",1234
4467,"Karol",1,1,4467,"Inactivo",1234
4468,"Esteban",1,1,4468,"Activo",1234
4469,"Diego",2,2,4469,"Inactivo",1234
4470,"Luis",2,2,4470,"Activo",1234
4471,"Bryan",3,3,4471,"Activo",1234
4472,"Karol",1,1,4472,"Inactivo",1234
4473,"Esteban",2,2,4473,"Activo",1234
4474,"Diego",2,2,4474,"Inactivo",1234
4475,"Luis",3,3,4475,"Activo",1234
4476,"Bryan",1,1,4476,"Activo",1234
4477,"Karol",1,1,4477,"Inactivo",1234
4478,"Esteban",2,2,4478,"Activo",1234
4479,"Diego",2,2,4479,"Inactivo",1234
4480,"Luis",3,3,4480,"Activo",1234
4481,"Bryan",1,1,4481,"Activo",1234
4482,"Karol",1,1,4482,"Inactivo",1234
4483,"Esteban",2,2,4483,"Activo",1234
4484,"Diego",2,2,4484,"Inactivo",1234
4485,"Luis",3,3,4485,"Activo",1234
4486,"Bryan",1,1,4486,"Activo",1234
4487,"Karol",1,1,4487,"Inactivo",1234
4488,"Esteban",2,2,4488,"Activo",1234
4489,"Diego",2,2,4489,"Inactivo",1234
4490,"Luis",3,3,4490,"Activo",1234
4491,"Bryan",1,1,4491,"Activo",1234
4492,"Karol",1,1,4492,"Inactivo",1234
4493,"Esteban",2,2,4493,"Activo",1234
4494,"Diego",2,2,4494,"Inactivo",1234
4495,"Luis",3,3,4495,"Activo",1234
4496,"Bryan",1,1,4496,"Activo",1234
4497,"Karol",1,1,4497,"Inactivo",1234
4498,"Esteban",2,2,4498,"Activo",1234
4499,"Diego",2,2,4499,"Inactivo",1234
4500,"Luis",3,3,4500,"Activo",1234
4501,"Bryan",1,1,4501,"Activo",1234
4502,"Karol",1,1,4502,"Inactivo",1234
4503,"Esteban",2,2,4503,"Activo",1234
4504,"Diego",2,2,4504,"Inactivo",1234
4505,"Luis",1,1,4505,"Activo",1234
4506,"Bryan",2,2,4506,"Activo",1234
4507,"Karol",2,2,4507,"Inactivo",1234
4508,"Esteban",3,3,4508,"Activo",1234
4509,"Diego",1,1,4509,"Inactivo",1234
4510,"Luis",1,1,4510,"Activo",1234
4511,"Bryan",2,2,4511,"Activo",1234
4512,"Karol",2,2,4512,"Inactivo",1234
4513,"Esteban",3,3,4513,"Activo",1234
4514,"Diego",1,1,4514,"Inactivo",1234
4515,"Luis",1,1,4515,"Activo",1234
4516,"Bryan",2,2,4516,"Activo",1234
4517,"Karol",2,2,4517,"Inactivo",1234
4518,"Esteban",3,3,4518,"Activo",1234
4519,"Diego",1,1,4519,"Inactivo",1234
4520,"Luis",1,1,4520,"Activo",1234
4521,"Bryan",2,2,4521,"Activo",1234
4522,"Karol",2,2,4522,"Inactivo",1234
4523,"Esteban",3,3,4523,"Activo",1234
4524,"Diego",1,1,4524,"Inactivo",1234
4525,"Luis",2,2,4525,"Activo",1234
4526,"Bryan",2,2,4526,"Activo",1234
4527,"Karol",3,3,4527,"Inactivo",1234
4528,"Esteban",1,1,4528,"Activo",1234
4529,"Diego",1,1,4529,"Inactivo",1234
4530,"Luis",2,2,4530,"Activo",1234
4531,"Bryan",2,2,4531,"Activo",1234
4532,"Karol",3,3,4532,"Inactivo",1234
4533,"Esteban",1,1,4533,"Activo",1234
4534,"Diego",1,1,4534,"Inactivo",1234
4535,"Luis",2,2,4535,"Activo",1234
4536,"Bryan",2,2,4536,"Activo",1234
4537,"Karol",3,3,4537,"Inactivo",1234
4538,"Esteban",1,1,4538,"Activo",1234
4539,"Diego",1,1,4539,"Inactivo",1234
4540,"Luis",2,2,4540,"Activo",1234
4541,"Bryan",2,2,4541,"Activo",1234
4542,"Karol",3,3,4542,"Inactivo",1234
4543,"Esteban",1,1,4543,"Activo",1234
4544,"Diego",2,2,4544,"Inactivo",1234
4545,"Luis",2,2,4545,"Activo",1234
4546,"Bryan",3,3,4546,"Activo",1234
4547,"Karol",1,1,4547,"Inactivo",1234
4548,"Esteban",1,1,4548,"Activo",1234
4549,"Diego",2,2,4549,"Inactivo",1234
4550,"Luis",2,2,4550,"Activo",1234
4551,"Bryan",3,3,4551,"Activo",1234
4552,"Karol",1,1,4552,"Inactivo",1234
4553,"Esteban",1,1,4553,"Activo",1234
4554,"Diego",2,2,4554,"Inactivo",1234
4555,"Luis",2,2,4555,"Activo",1234
4556,"Bryan",3,3,4556,"Activo",1234
4557,"Karol",1,1,4557,"Inactivo",1234
4558,"Esteban",1,1,4558,"Activo",1234
4559,"Diego",1,1,4559,"Inactivo",1234
4560,"Luis",2,2,4560,"Activo",1234
4561,"Bryan",2,2,4561,"Activo",1234
4562,"Karol",3,3,4562,"Inactivo",1234
4563,"Esteban",1,1,4563,"Activo",1234
4564,"Diego",1,1,4564,"Inactivo",1234
4565,"Luis",2,2,4565,"Activo",1234
4566,"Bryan",2,2,4566,"Activo",1234
4567,"Karol",3,3,4567,"Inactivo",1234
4568,"Esteban",1,1,4568,"Activo",1234
4569,"Diego",1,1,4569,"Inactivo",1234
4570,"Luis",2,2,4570,"Activo",1234
4571,"Bryan",2,2,4571,"Activo",1234
4572,"Karol",3,3,4572,"Inactivo",1234
4573,"Esteban",1,1,4573,"Activo",1234
4574,"Diego",1,1,4574,"Inactivo",1234
4575,"Luis",2,2,4575,"Activo",1234
4576,"Bryan",2,2,4576,"Activo",1234
4577,"Karol",3,3,4577,"Inactivo",1234
4578,"Esteban",1,1,4578,"Activo",1234
4579,"Diego",2,2,4579,"Inactivo",1234
4580,"Luis",2,2,4580,"Activo",1234
4581,"Bryan",3,3,4581,"Activo",1234
4582,"Karol",1,1,4582,"Inactivo",1234
4583,"Esteban",1,1,4583,"Activo",1234
4584,"Diego",2,2,4584,"Inactivo",1234
4585,"Luis",2,2,4585,"Activo",1234
4586,"Bryan",3,3,4586,"Activo",1234
4587,"Karol",1,1,4587,"Inactivo",1234
4588,"Esteban",1,1,4588,"Activo",1234
4589,"Diego",2,2,4589,"Inactivo",1234
4590,"Luis",2,2,4590,"Activo",1234
4591,"Bryan",3,3,4591,"Activo",1234
4592,"Karol",1,1,4592,"Inactivo",1234
4593,"Esteban",1,1,4593,"Activo",1234
4594,"Diego",2,2,4594,"Inactivo",1234
4595,"Luis",2,2,4595,"Activo",1234
4596,"Bryan",3,3,4596,"Activo",1234
4597,"Karol",1,1,4597,"Inactivo",1234
4598,"Esteban",1,1,4598,"Activo",1234
4599,"Diego",2,2,4599,"Inactivo",1234
4600,"Luis",2,2,4600,"Activo",1234
4601,"Bryan",3,3,4601,"Activo",1234
4602,"Karol",1,1,4602,"Inactivo",1234
4603,"Esteban",1,1,4603,"Activo",1234
4604,"Diego",2,2,4604,"Inactivo",1234
4605,"Luis",2,2,4605,"Activo",1234
4606,"Bryan",3,3,4606,"Activo",1234
4607,"Karol",1,1,4607,"Inactivo",1234
4608,"Esteban",1,1,4608,"Activo",1234
4609,"Diego",2,2,4609,"Inactivo",1234
4610,"Luis",2,2,4610,"Activo",1234
4611,"Bryan",1,1,4611,"Activo",1234
4612,"Karol",2,2,4612,"Inactivo",1234
4613,"Esteban",2,2,4613,"Activo",1234
4614,"Diego",3,3,4614,"Inactivo",1234
4615,"Luis",1,1,4615,"Activo",1234
4616,"Bryan",1,1,4616,"Activo",1234
4617,"Karol",2,2,4617,"Inactivo",1234
4618,"Esteban",2,2,4618,"Activo",1234
4619,"Diego",3,3,4619,"Inactivo",1234
4620,"Luis",1,1,4620,"Activo",1234
4621,"Bryan",1,1,4621,"Activo",1234
4622,"Karol",2,2,4622,"Inactivo",1234
4623,"Esteban",2,2,4623,"Activo",1234
4624,"Diego",3,3,4624,"Inactivo",1234
4625,"Luis",1,1,4625,"Activo",1234
4626,"Bryan",1,1,4626,"Activo",1234
4627,"Karol",2,2,4627,"Inactivo",1234
4628,"Esteban",2,2,4628,"Activo",1234
4629,"Diego",3,3,4629,"Inactivo",1234
4630,"Luis",1,1,4630,"Activo",1234
4631,"Bryan",2,2,4631,"Activo",1234
4632,"Karol",2,2,4632,"Inactivo",1234
4633,"Esteban",3,3,4633,"Activo",1234
4634,"Diego",1,1,4634,"Inactivo",1234
4635,"Luis",1,1,4635,"Activo",1234
4636,"Bryan",2,2,4636,"Activo",1234
4637,"Karol",2,2,4637,"Inactivo",1234
4638,"Esteban",3,3,4638,"Activo",1234
4639,"Diego",1,1,4639,"Inactivo",1234
4640,"Luis",1,1,4640,"Activo",1234
4641,"Bryan",2,2,4641,"Activo",1234
4642,"Karol",2,2,4642,"Inactivo",1234
4643,"Esteban",3,3,4643,"Activo",1234
4644,"Diego",1,1,4644,"Inactivo",1234
4645,"Luis",1,1,4645,"Activo",1234
4646,"Bryan",2,2,4646,"Activo",1234
4647,"Karol",2,2,4647,"Inactivo",1234
4648,"Esteban",3,3,4648,"Activo",1234
4649,"Diego",1,1,4649,"Inactivo",1234
4650,"Luis",2,2,4650,"Activo",1234
4651,"Bryan",2,2,4651,"Activo",1234
4652,"Karol",3,3,4652,"Inactivo",1234
4653,"Esteban",1,1,4653,"Activo",1234
4654,"Diego",1,1,4654,"Inactivo",1234
4655,"Luis",2,2,4655,"Activo",1234
4656,"Bryan",2,2,4656,"Activo",1234
4657,"Karol",3,3,4657,"Inactivo",1234
4658,"Esteban",1,1,4658,"Activo",1234
4659,"Diego",1,1,4659,"Inactivo",1234
4660,"Luis",2,2,4660,"Activo",1234
4661,"Bryan",2,2,4661,"Activo",1234
4662,"Karol",3,3,4662,"Inactivo",1234
4663,"Esteban",1,1,4663,"Activo",1234
4664,"Diego",1,1,4664,"Inactivo",1234
4665,"Luis",1,1,4665,"Activo",1234
4666,"Bryan",2,2,4666,"Activo",1234
4667,"Karol",2,2,4667,"Inactivo",1234
4668,"Esteban",3,3,4668,"Activo",1234
4669,"Diego",1,1,4669,"Inactivo",1234
4670,"Luis",1,1,4670,"Activo",1234
4671,"Bryan",2,2,4671,"Activo",1234
4672,"Karol",2,2,4672,"Inactivo",1234
4673,"Esteban",3,3,4673,"Activo",1234
4674,"Diego",1,1,4674,"Inactivo",1234
4675,"Luis",1,1,4675,"Activo",1234
4676,"Bryan",2,2,4676,"Activo",1234
4677,"Karol",2,2,4677,"Inactivo",1234
4678,"Esteban",3,3,4678,"Activo",1234
4679,"Diego",1,1,4679,"Inactivo",1234
4680,"Luis",1,1,4680,"Activo",1234
4681,"Bryan",2,2,4681,"Activo",1234
4682,"Karol",2,2,4682,"Inactivo",1234
4683,"Esteban",3,3,4683,"Activo",1234
4684,"Diego",1,1,4684,"Inactivo",1234
4685,"Luis",2,2,4685,"Activo",1234
4686,"Bryan",2,2,4686,"Activo",1234
4687,"Karol",3,3,4687,"Inactivo",1234
4688,"Esteban",1,1,4688,"Activo",1234
4689,"Diego",1,1,4689,"Inactivo",1234
4690,"Luis",2,2,4690,"Activo",1234
4691,"Bryan",2,2,4691,"Activo",1234
4692,"Karol",3,3,4692,"Inactivo",1234
4693,"Esteban",1,1,4693,"Activo",1234
4694,"Diego",1,1,4694,"Inactivo",1234
4695,"Luis",2,2,4695,"Activo",1234
4696,"Bryan",2,2,4696,"Activo",1234
4697,"Karol",3,3,4697,"Inactivo",1234
4698,"Esteban",1,1,4698,"Activo",1234
4699,"Diego",1,1,4699,"Inactivo",1234
4700,"Luis",2,2,4700,"Activo",1234
4701,"Bryan",2,2,4701,"Activo",1234
4702,"Karol",3,3,4702,"Inactivo",1234
4703,"Esteban",1,1,4703,"Activo",1234
4704,"Diego",1,1,4704,"Inactivo",1234
4705,"Luis",2,2,4705,"Activo",1234
4706,"Bryan",2,2,4706,"Activo",1234
4707,"Karol",3,3,4707,"Inactivo",1234
4708,"Esteban",1,1,4708,"Activo",1234
4709,"Diego",1,1,4709,"Inactivo",1234
4710,"Luis",2,2,4710,"Activo",1234
4711,"Bryan",2,2,4711,"Activo",1234
4712,"Karol",3,3,4712,"Inactivo",1234
4713,"Esteban",1,1,4713,"Activo",1234
4714,"Diego",1,1,4714,"Inactivo",1234
4715,"Luis",2,2,4715,"Activo",1234
4716,"Bryan",2,2,4716,"Activo",1234
4717,"Karol",1,1,4717,"Inactivo",1234
4718,"Esteban",2,2,4718,"Activo",1234
4719,"Diego",2,2,4719,"Inactivo",1234
4720,"Luis",3,3,4720,"Activo",1234
4721,"Bryan",1,1,4721,"Activo",1234
4722,"Karol",1,1,4722,"Inactivo",1234
4723,"Esteban",2,2,4723,"Activo",1234
4724,"Diego",2,2,4724,"Inactivo",1234
4725,"Luis",3,3,4725,"Activo",1234
4726,"Bryan",1,1,4726,"Activo",1234
4727,"Karol",1,1,4727,"Inactivo",1234
4728,"Esteban",2,2,4728,"Activo",1234
4729,"Diego",2,2,4729,"Inactivo",1234
4730,"Luis",3,3,4730,"Activo",1234
4731,"Bryan",1,1,4731,"Activo",1234
4732,"Karol",1,1,4732,"Inactivo",1234
4733,"Esteban",2,2,4733,"Activo",1234
4734,"Diego",2,2,4734,"Inactivo",1234
4735,"Luis",3,3,4735,"Activo",1234
4736,"Bryan",1,1,4736,"Activo",1234
4737,"Karol",2,2,4737,"Inactivo",1234
4738,"Esteban",2,2,4738,"Activo",1234
4739,"Diego",3,3,4739,"Inactivo",1234
4740,"Luis",1,1,4740,"Activo",1234
4741,"Bryan",1,1,4741,"Activo",1234
4742,"Karol",2,2,4742,"Inactivo",1234
4743,"Esteban",2,2,4743,"Activo",1234
4744,"Diego",3,3,4744,"Inactivo",1234
4745,"Luis",1,1,4745,"Activo",1234
4746,"Bryan",1,1,4746,"Activo",1234
4747,"Karol",2,2,4747,"Inactivo",1234
4748,"Esteban",2,2,4748,"Activo",1234
4749,"Diego",3,3,4749,"Inactivo",1234
4750,"Luis",1,1,4750,"Activo",1234
4751,"Bryan",1,1,4751,"Activo",1234
4752,"Karol",2,2,4752,"Inactivo",1234
4753,"Esteban",1,1,4753,"Activo",1234
4754,"Diego",2,2,4754,"Inactivo",1234
4755,"Luis",2,2,4755,"Activo",1234
4756,"Bryan",3,3,4756,"Activo",1234
4757,"Karol",1,1,4757,"Inactivo",1234
4758,"Esteban",1,1,4758,"Activo",1234
4759,"Diego",2,2,4759,"Inactivo",1234
4760,"Luis",2,2,4760,"Activo",1234
4761,"Bryan",3,3,4761,"Activo",1234
4762,"Karol",1,1,4762,"Inactivo",1234
4763,"Esteban",1,1,4763,"Activo",1234
4764,"Diego",2,2,4764,"Inactivo",1234
4765,"Luis",2,2,4765,"Activo",1234
4766,"Bryan",3,3,4766,"Activo",1234
4767,"Karol",1,1,4767,"Inactivo",1234
4768,"Esteban",1,1,4768,"Activo",1234
4769,"Diego",2,2,4769,"Inactivo",1234
4770,"Luis",2,2,4770,"Activo",1234
4771,"Bryan",3,3,4771,"Activo",1234
4772,"Karol",1,1,4772,"Inactivo",1234
4773,"Esteban",1,1,4773,"Activo",1234
4774,"Diego",2,2,4774,"Inactivo",1234
4775,"Luis",2,2,4775,"Activo",1234
4776,"Bryan",3,3,4776,"Activo",1234
4777,"Karol",1,1,4777,"Inactivo",1234
4778,"Esteban",1,1,4778,"Activo",1234
4779,"Diego",2,2,4779,"Inactivo",1234
4780,"Luis",2,2,4780,"Activo",1234
4781,"Bryan",3,3,4781,"Activo",1234
4782,"Karol",1,1,4782,"Inactivo",1234
4783,"Esteban",1,1,4783,"Activo",1234
4784,"Diego",2,2,4784,"Inactivo",1234
4785,"Luis",2,2,4785,"Activo",1234
4786,"Bryan",1,1,4786,"Activo",1234
4787,"Karol",2,2,4787,"Inactivo",1234
4788,"Esteban",2,2,4788,"Activo",1234
4789,"Diego",3,3,4789,"Inactivo",1234
4790,"Luis",1,1,4790,"Activo",1234
4791,"Bryan",1,1,4791,"Activo",1234
4792,"Karol",2,2,4792,"Inactivo",1234
4793,"Esteban",2,2,4793,"Activo",1234
4794,"Diego",3,3,4794,"Inactivo",1234
4795,"Luis",1,1,4795,"Activo",1234
4796,"Bryan",1,1,4796,"Activo",1234
4797,"Karol",2,2,4797,"Inactivo",1234
4798,"Esteban",2,2,4798,"Activo",1234
4799,"Diego",3,3,4799,"Inactivo",1234
4800,"Luis",1,1,4800,"Activo",1234
4801,"Bryan",1,1,4801,"Activo",1234
4802,"Karol",2,2,4802,"Inactivo",1234
4803,"Esteban",2,2,4803,"Activo",1234
4804,"Diego",3,3,4804,"Inactivo",1234
4805,"Luis",1,1,4805,"Activo",1234
4806,"Bryan",2,2,4806,"Activo",1234
4807,"Karol",2,2,4807,"Inactivo",1234
4808,"Esteban",3,3,4808,"Activo",1234
4809,"Diego",1,1,4809,"Inactivo",1234
4810,"Luis",1,1,4810,"Activo",1234
4811,"Bryan",2,2,4811,"Activo",1234
4812,"Karol",2,2,4812,"Inactivo",1234
4813,"Esteban",3,3,4813,"Activo",1234
4814,"Diego",1,1,4814,"Inactivo",1234
4815,"Luis",1,1,4815,"Activo",1234
4816,"Bryan",2,2,4816,"Activo",1234
4817,"Karol",2,2,4817,"Inactivo",1234
4818,"Esteban",3,3,4818,"Activo",1234
4819,"Diego",1,1,4819,"Inactivo",1234
4820,"Luis",1,1,4820,"Activo",1234
4821,"Bryan",2,2,4821,"Activo",1234
4822,"Karol",2,2,4822,"Inactivo",1234
4823,"Esteban",3,3,4823,"Activo",1234
4824,"Diego",1,1,4824,"Inactivo",1234
4825,"Luis",2,2,4825,"Activo",1234
4826,"Bryan",2,2,4826,"Activo",1234
4827,"Karol",3,3,4827,"Inactivo",1234
4828,"Esteban",1,1,4828,"Activo",1234
4829,"Diego",1,1,4829,"Inactivo",1234
4830,"Luis",2,2,4830,"Activo",1234
4831,"Bryan",2,2,4831,"Activo",1234
4832,"Karol",3,3,4832,"Inactivo",1234
4833,"Esteban",1,1,4833,"Activo",1234
4834,"Diego",1,1,4834,"Inactivo",1234
4835,"Luis",2,2,4835,"Activo",1234
4836,"Bryan",2,2,4836,"Activo",1234
4837,"Karol",3,3,4837,"Inactivo",1234
4838,"Esteban",1,1,4838,"Activo",1234
4839,"Diego",1,1,4839,"Inactivo",1234
4840,"Luis",1,1,4840,"Activo",1234
4841,"Bryan",2,2,4841,"Activo",1234
4842,"Karol",2,2,4842,"Inactivo",1234
4843,"Esteban",3,3,4843,"Activo",1234
4844,"Diego",1,1,4844,"Inactivo",1234
4845,"Luis",1,1,4845,"Activo",1234
4846,"Bryan",2,2,4846,"Activo",1234
4847,"Karol",2,2,4847,"Inactivo",1234
4848,"Esteban",3,3,4848,"Activo",1234
4849,"Diego",1,1,4849,"Inactivo",1234
4850,"Luis",1,1,4850,"Activo",1234
4851,"Bryan",2,2,4851,"Activo",1234
4852,"Karol",2,2,4852,"Inactivo",1234
4853,"Esteban",3,3,4853,"Activo",1234
4854,"Diego",1,1,4854,"Inactivo",1234
4855,"Luis",1,1,4855,"Activo",1234
4856,"Bryan",2,2,4856,"Activo",1234
4857,"Karol",2,2,4857,"Inactivo",1234
4858,"Esteban",3,3,4858,"Activo",1234
4859,"Diego",1,1,4859,"Inactivo",1234
4860,"Luis",1,1,4860,"Activo",1234
4861,"Bryan",2,2,4861,"Activo",1234
4862,"Karol",2,2,4862,"Inactivo",1234
4863,"Esteban",3,3,4863,"Activo",1234
4864,"Diego",1,1,4864,"Inactivo",1234
4865,"Luis",1,1,4865,"Activo",1234
4866,"Bryan",2,2,4866,"Activo",1234
4867,"Karol",2,2,4867,"Inactivo",1234
4868,"Esteban",3,3,4868,"Activo",1234
4869,"Diego",1,1,4869,"Inactivo",1234
4870,"Luis",1,1,4870,"Activo",1234
4871,"Bryan",2,2,4871,"Activo",1234
4872,"Karol",2,2,4872,"Inactivo",1234
4873,"Esteban",3,3,4873,"Activo",1234
4874,"Diego",1,1,4874,"Inactivo",1234
4875,"Luis",1,1,4875,"Activo",1234
4876,"Bryan",2,2,4876,"Activo",1234
4877,"Karol",2,2,4877,"Inactivo",1234
4878,"Esteban",3,3,4878,"Activo",1234
4879,"Diego",1,1,4879,"Inactivo",1234
4880,"Luis",1,1,4880,"Activo",1234
4881,"Bryan",2,2,4881,"Activo",1234
4882,"Karol",2,2,4882,"Inactivo",1234
4883,"Esteban",3,3,4883,"Activo",1234
4884,"Diego",1,1,4884,"Inactivo",1234
4885,"Luis",1,1,4885,"Activo",1234
4886,"Bryan",2,2,4886,"Activo",1234
4887,"Karol",2,2,4887,"Inactivo",1234
4888,"Esteban",3,3,4888,"Activo",1234
4889,"Diego",1,1,4889,"Inactivo",1234
4890,"Luis",1,1,4890,"Activo",1234
4891,"Bryan",2,2,4891,"Activo",1234
4892,"Karol",2,2,4892,"Inactivo",1234
4893,"Esteban",1,1,4893,"Activo",1234
4894,"Diego",2,2,4894,"Inactivo",1234
4895,"Luis",2,2,4895,"Activo",1234
4896,"Bryan",3,3,4896,"Activo",1234
4897,"Karol",1,1,4897,"Inactivo",1234
4898,"Esteban",1,1,4898,"Activo",1234
4899,"Diego",2,2,4899,"Inactivo",1234
4900,"Luis",2,2,4900,"Activo",1234
4901,"Bryan",3,3,4901,"Activo",1234
4902,"Karol",1,1,4902,"Inactivo",1234
4903,"Esteban",1,1,4903,"Activo",1234
4904,"Diego",2,2,4904,"Inactivo",1234
4905,"Luis",2,2,4905,"Activo",1234
4906,"Bryan",3,3,4906,"Activo",1234
4907,"Karol",1,1,4907,"Inactivo",1234
4908,"Esteban",1,1,4908,"Activo",1234
4909,"Diego",2,2,4909,"Inactivo",1234
4910,"Luis",2,2,4910,"Activo",1234
4911,"Bryan",3,3,4911,"Activo",1234
4912,"Karol",1,1,4912,"Inactivo",1234
4913,"Esteban",2,2,4913,"Activo",1234
4914,"Diego",2,2,4914,"Inactivo",1234
4915,"Luis",3,3,4915,"Activo",1234
4916,"Bryan",1,1,4916,"Activo",1234
4917,"Karol",1,1,4917,"Inactivo",1234
4918,"Esteban",2,2,4918,"Activo",1234
4919,"Diego",2,2,4919,"Inactivo",1234
4920,"Luis",3,3,4920,"Activo",1234
